"facilityid","facilityname","siteaddress","streetnumber","streetdirection","streetname","streettype","streetunit","city","state","zip","typeoffacility","categoryoffacility","inspectiontype","inspectiondate","violationcode","violation","violationpoints","violationtype","violationstatus","inspectionscore","location"
"FA0002745","ZOE'S KITCHEN #305","1695 29TH ST UNIT 1248","1695",NULL,"29TH","ST","1248","BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","REGULAR INSPECTION","2016-12-19","12A","Food Contact Surfaces Cleaning","2","Non-Critical","Out",60,"1695 29TH ST UNIT 1248
BOULDER, CO 80301
(40.019704, -105.256277)"
"FA0000656","BROOKLYN PIZZA","1647 ARAPAHOE AVE","1647",NULL,"ARAPAHOE","AVE",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","REGULAR INSPECTION","2015-08-03","03E","Cold Hold at 41 Degrees or Less","15","Critical","Out",22,"1647 ARAPAHOE AVE
BOULDER, CO 80302
(40.014587, -105.272762)"
"FA0005031","HOPPING AUSSIE COFFEE (MOBILE)","765 E SOUTH BOULDER RD","765","E","SOUTH BOULDER","RD",NULL,"LOUISVILLE","CO","80027","MOBILE UNIT PREPACKAGED","MOBILE UNITS","REGULAR INSPECTION","2017-06-17","11A","Refrigeration Units With Accurate Thermometers","1","Non-Critical","Out",16,"765 E SOUTH BOULDER RD
LOUISVILLE, CO 80027
(39.986994, -105.134574)"
"FA0000279","IHOP 2126","2040 KEN PRATT BLVD","2040",NULL,"KEN PRATT","BLVD",NULL,"LONGMONT","CO","80501","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2014-07-22","13A","Equipment Utensils Provided Used, Stored","1","Non-Critical","Out",14,"2040 KEN PRATT BLVD
LONGMONT, CO 80501
(40.143634, -105.127992)"
"FA0000826","SONIC DRIVE IN","2339 N MAIN ST","2339","N","MAIN","ST",NULL,"LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2015-09-28","10A","Food-Contact Surfaces Construction","2","Non-Critical","Out",82,"2339 N MAIN ST
LONGMONT, CO 80501
(40.201371, -105.102577)"
"FA0003785","BLUFF STREET BAR AND BILLIARDS","2690 28TH ST UNIT E","2690",NULL,"28TH","ST","E","BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","REGULAR INSPECTION","2015-07-20","02E","Smoking Eating Drinking","10","Critical","Out",21,"2690 28TH ST UNIT E
BOULDER, CO 80301
(40.027017, -105.258403)"
"FA0000748","IL PASTAIO","3075 ARAPAHOE RD UNIT B","3075",NULL,"ARAPAHOE","RD","B","BOULDER","CO","80303","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","REGULAR INSPECTION","2013-08-28","03E","Cold Hold at 41 Degrees or Less","15","Critical","Out",85,"3075 ARAPAHOE RD UNIT B
BOULDER, CO 80303"
"FA0004862","TACO JUNKY (TEMP EVENT)","149 13TH ST","149",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","TEMP EVENT ON SITE PREP","TEMPORARY EVENTS","REGULAR INSPECTION","2016-03-12","06C","Soap and Drying Devices","5","Critical","Out",27,"149 13TH ST
BOULDER, CO 80302"
"FA0000394","HENRYS BAR AND GRILL","935 PINE ST","935",NULL,"PINE","ST",NULL,"LOUISVILLE","CO","80027","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","REGULAR INSPECTION","2017-02-23","12B","Non-Food Contact Surfaces Cleaning","1","Non-Critical","Out",8,"935 PINE ST
LOUISVILLE, CO 800271837
(39.976841, -105.131296)"
"FA0000385","HEATHERWOOD ELEMENTARY SCHOOL","7750 CONCORD DR","7750",NULL,"CONCORD","DR",NULL,"BOULDER","CO","80301","NO FEE LICENSE K12 SCHOOLS NON PROFIT","SCHOOLS","REGULAR INSPECTION","2014-11-13","14C","Floors Walls Ceilings","1","Non-Critical","Out",28,"7750 CONCORD DR
BOULDER, CO 803014053
(40.058145, -105.173039)"
"FA0000217","COSTCO WHOLESALE 480","600 MARSHALL RD","600",NULL,"MARSHALL","RD",NULL,"SUPERIOR","CO","80027","GROCERY STORE W DELI MORE THAN 15000 SQ FT","GROCERY FINISHED FOODS","REGULAR INSPECTION","2018-01-09","08B","Properly Labeled","5","Critical","Out",5,"600 MARSHALL RD
SUPERIOR, CO 80027
(39.960458, -105.173554)"
"FA0001284","CAFFE SOLE","637 S BROADWAY ST UNIT R","637","S","BROADWAY","ST","R","BOULDER","CO","80305","RESTAURANT 101 TO 200 SEATS","FAST FOOD LIMITED MENU","FOLLOW-UP INSPECTION","2016-04-25","05B","Hot and Cold Water Under Pressure","10","Critical","Out",91,"637 S BROADWAY ST UNIT R
BOULDER, CO 80305
(39.984339, -105.248924)"
"FA0001646","EINSTEIN BROS BAGELS 3331","1693 28TH ST","1693",NULL,"28TH","ST",NULL,"BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2015-02-24","09B","Food Protected from Contamination","2","Non-Critical","Out",2,"1693 28TH ST
BOULDER, CO 80301
(40.016979, -105.258469)"
"FA0005135","BRUNELLESCHIS SUPERIOR","ONE S SUPERIOR WY UNIT 226","ONE","S","SUPERIOR","WY","226","SUPERIOR","CO","80027","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2017-11-27","05B","Hot and Cold Water Under Pressure","10","Critical","Out",93,"ONE S SUPERIOR WY UNIT 226
SUPERIOR, CO 80027"
"FA0000541","MILLSITE INN RESTAURANT AND BAR","44365 HWY 72","44365",NULL,"HWY 72",NULL,NULL,"WARD","CO","80481","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2016-09-21","02D","Hygienic Practices","5","Critical","Out",35,"44365 HWY 72
WARD, CO 804819610
(40.078939, -105.502366)"
"FA0000780","SAKURA JAPANESE CUISINE","600 S AIRPORT RD BLDG B-F","600","S","AIRPORT","RD","B-F","LONGMONT","CO","80503","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2014-03-31","14C","Floors Walls Ceilings","1","Non-Critical","Out",56,"600 S AIRPORT RD BLDG B-F
LONGMONT, CO 805036424
(40.151853, -105.154534)"
"FA0000086","BAO ASIAN FUSION AND SUSHI","594 S MCCASLIN BLVD","594","S","MCCASLIN","BLVD",NULL,"LOUISVILLE","CO","80027","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2014-04-18","01B","Wholesome Free of Spoilage","15","Critical","Out",35,"594 S MCCASLIN BLVD
LOUISVILLE, CO 800279419
(39.961933, -105.164186)"
"FA0001335","PROTOS PIZZA LAFAYETTE","489 N HWY 287 UNIT 160","489","N","HWY 287",NULL,"160","LAFAYETTE","CO","80026","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2015-05-12","02E","Smoking Eating Drinking","10","Critical","Out",15,"489 N HWY 287 UNIT 160
LAFAYETTE, CO 80026
(40.002186, -105.102991)"
"FA0000449","OYSTER ROAD","1043 PEARL ST","1043",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP (NON-COMPLIANCE)","2013-08-07","06C","Soap and Drying Devices","5","Critical","Out",45,"1043 PEARL ST
BOULDER, CO 803025110
(40.017577, -105.281533)"
"FA0000093","BOULDER MARRIOTT","2660 CANYON BLVD","2660",NULL,"CANYON","BLVD",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2017-05-11","01F","Consumer Advisory","5","Critical","Out",73,"2660 CANYON BLVD
BOULDER, CO 80302
(40.017352, -105.259828)"
"FA0003331","SIMPLY BULK MARKET","418 MAIN ST","418",NULL,"MAIN","ST",NULL,"LONGMONT","CO","80501","GROCERY STORE 0 TO 15000 SQ FT","GROCERY FINISHED FOODS","REGULAR INSPECTION","2014-02-06","02F","Training Needed","15","Critical","Out",15,"418 MAIN ST
LONGMONT, CO 80501
(40.166207, -105.102512)"
"FA0001284","CAFFE SOLE","637 S BROADWAY ST UNIT R","637","S","BROADWAY","ST","R","BOULDER","CO","80305","RESTAURANT 101 TO 200 SEATS","FAST FOOD LIMITED MENU","QUICK ASSESSMENT INSPECTION","2013-01-11","06C","Soap and Drying Devices","5","Critical","Out",60,"637 S BROADWAY ST UNIT R
BOULDER, CO 80305
(39.984339, -105.248924)"
"FA0000345","DOUGLASS ELEMENTARY SCHOOL","840 75TH ST","840",NULL,"75TH","ST",NULL,"BOULDER","CO","80303","NO FEE LICENSE K12 SCHOOLS NON PROFIT","SCHOOLS","REGULAR INSPECTION","2014-11-13","09B","Food Protected from Contamination","2","Non-Critical","Out",6,"840 75TH ST
BOULDER, CO 803033101
(40.002924, -105.178247)"
"FA0002434","COLORADO WOK","385 CROSSING DR UNIT 109","385",NULL,"CROSSING","DR","109","LAFAYETTE","CO","80026","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","QUICK ASSESSMENT INSPECTION","2013-05-08","06B","Accessible","10","Critical","Out",85,"385 CROSSING DR UNIT 109
LAFAYETTE, CO 80026
(40.001142, -105.100357)"
"FA0000626","ALL AMERICAN GAS","210 N PUBLIC RD","210","N","PUBLIC","RD",NULL,"LAFAYETTE","CO","80026","LIMITED FOOD SERVICE CONVENIENCE OTHER","CONVENIENCE STORES","REGULAR INSPECTION","2014-09-11","11A","Refrigeration Units With Accurate Thermometers","1","Non-Critical","Out",23,"210 N PUBLIC RD
LAFAYETTE, CO 800262441
(39.999964, -105.090482)"
"FA0000024","ABOS PIZZA SOUTH","637 S BROADWAY ST UNIT S","637","S","BROADWAY","ST","S","BOULDER","CO","80303","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2017-02-07","09B","Food Protected from Contamination","2","Non-Critical","Out",29,"637 S BROADWAY ST UNIT S
BOULDER, CO 803035961
(39.984339, -105.248924)"
"FA0003499","SPANISH","1143 13TH ST UNIT 101","1143",NULL,"13TH","ST","101","BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2015-12-08","01B","Wholesome Free of Spoilage","15","Critical","Out",21,"1143 13TH ST UNIT 101
BOULDER, CO 80302
(40.008167, -105.276224)"
"FA0002383","SACHI SUSHI","7980 NIWOT RD","7980",NULL,"NIWOT","RD",NULL,"LONGMONT","CO","80503","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","FOLLOW-UP INSPECTION","2013-11-27","04B","Mechanical","10","Critical","Out",47,"7980 NIWOT RD
LONGMONT, CO 80503
(40.101625, -105.167158)"
"FA0000360","DELI ZONE","2900 VALMONT RD UNIT D 1","2900",NULL,"VALMONT","RD","D 1","BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2016-07-19","03E","Cold Hold at 41 Degrees or Less","15","Critical","Out",26,"2900 VALMONT RD UNIT D 1
BOULDER, CO 803011344
(40.029109, -105.255597)"
"FA0000957","MALEE THAI","2939 17TH AVE","2939",NULL,"17TH","AVE",NULL,"LONGMONT","CO","80503","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2013-08-15","06C","Soap and Drying Devices","5","Critical","Out",58,"2939 17TH AVE
LONGMONT, CO 805031601
(40.188532, -105.14237)"
"FA0004539","AIMES LOVE","331 MAIN ST","331",NULL,"MAIN","ST",NULL,"LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2014-04-29","10A","Food-Contact Surfaces Construction","2","Non-Critical","Out",4,"331 MAIN ST
LONGMONT, CO 80501
(40.1646, -105.102515)"
"FA0002345","QDOBA MEXICAN EATS #2186","2301 CLOVER BASIN DR","2301",NULL,"CLOVER BASIN","DR",NULL,"LONGMONT","CO","80503","RESTAURANT 101 TO 200 SEATS","FULL MENU LIMITED SERVICE","QUICK ASSESSMENT INSPECTION","2013-02-15","03C","Hot Hold at 135 Degrees Farenheit or Greater","15","Critical","Out",110,"2301 CLOVER BASIN DR
LONGMONT, CO 80503
(40.144107, -105.132586)"
"FA0000113","BURGER KING 7367","1325 SOUTH BOULDER RD","1325",NULL,"SOUTH BOULDER","RD",NULL,"LOUISVILLE","CO","80027","RESTAURANT 101 TO 200 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2013-07-25","09B","Food Protected from Contamination","2","Non-Critical","Out",24,"1325 SOUTH BOULDER RD
LOUISVILLE, CO 800272301"
"FA0002357","ALOY THAI CUISINE","2720 CANYON BLVD","2720",NULL,"CANYON","BLVD",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","QUICK ASSESSMENT INSPECTION","2014-11-14","06C","Soap and Drying Devices","5","Critical","Out",90,"2720 CANYON BLVD
BOULDER, CO 80302
(40.017356, -105.259396)"
"FA0002210","LEVY MOTIONS (MOBILE)","950 REGENT DR","950",NULL,"REGENT","DR",NULL,"BOULDER","CO","80309","MOBILE UNIT FULL FOOD SERVICE","MOBILE UNITS","ROUTINE INSPECTION","2017-09-09","06B","Accessible","10","Critical","Out",20,"950 REGENT DR
BOULDER, CO 80309
(40.004012, -105.263525)"
"FA0000675","PUMPHOUSE RED ZONE","540 MAIN ST","540",NULL,"MAIN","ST",NULL,"LONGMONT","CO","80501","RESTAURANT MORE THAN 200 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2014-07-08","03E","Cold Hold at 41 Degrees or Less","15","Critical","Out",35,"540 MAIN ST
LONGMONT, CO 805015537
(40.168741, -105.102508)"
"FA0001084","SINK THE","1165 13TH ST","1165",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2015-10-02","09B","Food Protected from Contamination","2","Non-Critical","Out",130,"1165 13TH ST
BOULDER, CO 803027015
(40.008504, -105.276222)"
"FA0000106","BEN AND JERRYS","1203 PEARL ST","1203",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2013-10-28","02F","Training Needed","15","Critical","Out",33,"1203 PEARL ST
BOULDER, CO 803025204
(40.017918, -105.279967)"
"FA0002745","ZOE'S KITCHEN #305","1695 29TH ST UNIT 1248","1695",NULL,"29TH","ST","1248","BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","REGULAR INSPECTION","2016-12-19","02D","Hygienic Practices","5","Critical","Out",60,"1695 29TH ST UNIT 1248
BOULDER, CO 80301
(40.019704, -105.256277)"
"FA0003897","LUCKYS MARKET","700 KEN PRATT BLVD UNIT 201","700",NULL,"KEN PRATT","BLVD","201","LONGMONT","CO","80501","GROCERY STORE  MORE THAN 15000 SQ FT","GROCERY FINISHED FOODS","ROUTINE INSPECTION","2016-04-07","03C","Hot Hold at 135 Degrees Farenheit or Greater","15","Critical","Out",30,"700 KEN PRATT BLVD UNIT 201
LONGMONT, CO 80501
(40.152527, -105.104968)"
"FA0001200","WEST END TAVERN","926 PEARL ST","926",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","BARS FRATERNAL ORGANIZATIONS","ROUTINE INSPECTION","2018-08-01","02G","No Bare Hand Contact","20","Critical","Out",75,"926 PEARL ST
BOULDER, CO 803025109
(40.017204, -105.283296)"
"FA0004860","DUNKIN DONUTS #860","64 KEN PRATT BLVD","64",NULL,"KEN PRATT","BLVD",NULL,"LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2016-04-05","05C","Backflow Back Siphonage","10","Critical","Out",52,"64 KEN PRATT BLVD
LONGMONT, CO 80501
(40.152526, -105.094016)"
"FA0004505","TREAT","449 MAIN ST","449",NULL,"MAIN","ST",NULL,"LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","REGULAR INSPECTION","2013-12-30","12D","Wiping Cloths","1","Non-Critical","Out",12,"449 MAIN ST
LONGMONT, CO 80501
(40.166729, -105.102509)"
"FA0002608","MAD GREENS","2341 CLOVER BASIN DR","2341",NULL,"CLOVER BASIN","DR",NULL,"LONGMONT","CO","80503","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2014-05-07","03A","Cooling Methods","20","Critical","Out",100,"2341 CLOVER BASIN DR
LONGMONT, CO 80503
(40.144115, -105.133161)"
"FA0001240","OLD OAK COFFEEHOUSE THE","136 2ND AVE UNIT B","136",NULL,"2ND","AVE","B","NIWOT","CO","80544","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2015-01-22","14G","Premises Maintained","1","Non-Critical","Out",28,"136 2ND AVE UNIT B
NIWOT, CO 80544
(40.103255, -105.172367)"
"FA0001061","ALI BABA GRILL","3033 28TH ST","3033",NULL,"28TH","ST",NULL,"BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","REGULAR INSPECTION","2016-08-22","03A","Cooling Methods","20","Critical","Out",68,"3033 28TH ST
BOULDER, CO 80301313
(40.029897, -105.258407)"
"FA0002680","KIKKA AT  WHOLE FOODS MARKET","2905 PEARL ST","2905",NULL,"PEARL","ST",NULL,"BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","INVESTIGATION INSPECTION","2015-08-20","02F","Training Needed","15","Critical","Out",15,"2905 PEARL ST
BOULDER, CO 80301
(40.022903, -105.255661)"
"FA0000582","SANTO","1265 ALPINE AVE","1265",NULL,"ALPINE","AVE",NULL,"BOULDER","CO","80304","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2016-04-28","14C","Floors Walls Ceilings","1","Non-Critical","Out",89,"1265 ALPINE AVE
BOULDER, CO 803043502
(40.025518, -105.280981)"
"FA0001191","VERDE","3070 28TH ST UNIT B","3070",NULL,"28TH","ST","B","BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2014-12-05","05C","Backflow Back Siphonage","10","Critical","Out",124,"3070 28TH ST UNIT B
BOULDER, CO 80301
(40.031035, -105.258424)"
"FA0000237","FALAFEL KING","1314 PEARL ST","1314",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2013-07-30","12B","Non-Food Contact Surfaces Cleaning","1","Non-Critical","Out",145,"1314 PEARL ST
BOULDER, CO 803025210
(40.018269, -105.278224)"
"FA0000871","EVERYDAY STORE 5700","1275 13TH ST","1275",NULL,"13TH","ST",NULL,"BOULDER","CO","80302","GROCERY STORE W DELI 0 TO 15000 SQ FT","CONVENIENCE STORES","REGULAR INSPECTION","2017-05-22","12A","Food Contact Surfaces Cleaning","2","Non-Critical","Out",15,"1275 13TH ST
BOULDER, CO 803027017
(40.009122, -105.276224)"
"FA0004757","FRONT RANGE BREWING CO","400 W SOUTH BOULDER RD UNIT 1650","400","W","SOUTH BOULDER","RD","1650","LAFAYETTE","CO","80026","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","REGULAR INSPECTION","2015-09-10","11C","Chemical Test Kits Provided Accessible","1","Non-Critical","Out",11,"400 W SOUTH BOULDER RD UNIT 1650
LAFAYETTE, CO 80026
(39.986898, -105.094961)"
"FA0001633","PEKOE SIP HOUSE 3","2500 30TH ST UNIT 100","2500",NULL,"30TH","ST","100","BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2013-11-05","14C","Floors Walls Ceilings","1","Non-Critical","Out",57,"2500 30TH ST UNIT 100
BOULDER, CO 80301
(40.026851, -105.253669)"
"FA0000244","ELDORADO CORNER MARKET","1805 S FOOTHILLS HWY","1805","S","FOOTHILLS","HWY",NULL,"BOULDER","CO","80303","GROCERY STORE  MORE THAN 15000 SQ FT","GROCERY FINISHED FOODS","REGULAR INSPECTION","2014-08-04","11C","Chemical Test Kits Provided Accessible","1","Non-Critical","Out",107,"1805 S FOOTHILLS HWY
BOULDER, CO 80303
(39.954115, -105.231692)"
"FA0005135","BRUNELLESCHIS SUPERIOR","ONE S SUPERIOR WY UNIT 226","ONE","S","SUPERIOR","WY","226","SUPERIOR","CO","80027","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2017-11-27","06C","Soap and Drying Devices","5","Critical","Out",93,"ONE S SUPERIOR WY UNIT 226
SUPERIOR, CO 80027"
"FA0004654","UTICA STREET MARKET","62 UTICA ST","62",NULL,"UTICA","ST",NULL,"WARD","CO","80481","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2018-07-12","01C","Cross Contamination","20","Critical","Out",20,"62 UTICA ST
WARD, CO 80481
(40.072921, -105.506993)"
"FA0001283","GABEE COFFEE","3040 28TH ST","3040",NULL,"28TH","ST",NULL,"BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2015-03-17","02E","Smoking Eating Drinking","10","Critical","Out",30,"3040 28TH ST
BOULDER, CO 80301
(40.03008, -105.25841)"
"FA0002441","CUP ESPRESSO CAFE THE","1521 PEARL ST UNIT B","1521",NULL,"PEARL","ST","B","BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2013-02-01","14C","Floors Walls Ceilings","1","Non-Critical","Out",54,"1521 PEARL ST UNIT B
BOULDER, CO 80302
(40.018859, -105.275329)"
"FA0001493","BOULDER PHO","2855 28TH ST","2855",NULL,"28TH","ST",NULL,"BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","4TH FOLLOW-UP- NON COMPLIANCE","2016-03-17","02F","Training Needed","15","Critical","Out",40,"2855 28TH ST
BOULDER, CO 80301
(40.028205, -105.258399)"
"FA0001124","WINCHELLS DONUT","502 MAIN ST","502",NULL,"MAIN","ST",NULL,"LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2017-10-10","02C","Hands Washed As Needed","15","Critical","Out",38,"502 MAIN ST
LONGMONT, CO 805015537
(40.167586, -105.102506)"
"FA0004520","NAROPA CAFE/COMMUNITY TABLE KITCHEN","3285 30TH ST","3285",NULL,"30TH","ST",NULL,"BOULDER","CO","80303","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","REGULAR INSPECTION","2015-01-22","02F","Training Needed","15","Critical","Out",22,"3285 30TH ST
BOULDER, CO 80303
(40.034035, -105.253691)"
"FA0002591","DAIRY CENTER FOR THE ARTS THE","2590 WALNUT ST","2590",NULL,"WALNUT","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2016-07-08","06C","Soap and Drying Devices","5","Critical","Out",23,"2590 WALNUT ST
BOULDER, CO 80302
(40.020102, -105.261028)"
"FA0001124","WINCHELLS DONUT","502 MAIN ST","502",NULL,"MAIN","ST",NULL,"LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2018-10-17","04A","Manual","10","Critical","Out",57,"502 MAIN ST
LONGMONT, CO 805015537
(40.167586, -105.102506)"
"FA0004904","OVERKIL FITNESS (CATERER)","1515 MAIN ST","1515",NULL,"MAIN","ST",NULL,"LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","CATERING","REGULAR INSPECTION","2016-09-10","01C","Cross Contamination","20","Critical","Out",36,"1515 MAIN ST
LONGMONT, CO 80501
(40.185769, -105.102333)"
"FA0002657","NATIVE FOODS CAFE","1675 29TH ST UNIT 1272","1675",NULL,"29TH","ST","1272","BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","INVESTIGATION INSPECTION","2013-05-24","03E","Cold Hold at 41 Degrees or Less","15","Critical","Out",55,"1675 29TH ST UNIT 1272
BOULDER, CO 80301
(40.015386, -105.256062)"
"FA0002383","SACHI SUSHI","7980 NIWOT RD","7980",NULL,"NIWOT","RD",NULL,"LONGMONT","CO","80503","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2018-04-04","02D","Hygienic Practices","10","Critical","Out",40,"7980 NIWOT RD
LONGMONT, CO 80503
(40.101625, -105.167158)"
"FA0000314","GARDEN GATE CAFE","7960 NIWOT RD UNIT B4","7960",NULL,"NIWOT","RD","B4","NIWOT","CO","80503","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2015-04-10","01F","Consumer Advisory","5","Critical","Out",63,"7960 NIWOT RD UNIT B4
NIWOT, CO 805037150
(40.101612, -105.168147)"
"FA0000051","BEAR CREEK ELEMENTARY SCHOOL","2500 TABLE MESA DR","2500",NULL,"TABLE MESA","DR",NULL,"BOULDER","CO","80303","NO FEE LICENSE K12 SCHOOLS NON PROFIT","SCHOOLS","REGULAR INSPECTION","2014-11-06","10C","Dishwashing Facilities","2","Non-Critical","Out",20,"2500 TABLE MESA DR
BOULDER, CO 803035746
(39.973738, -105.212732)"
"FA0004837","BOULDER DEPOT ROADHOUSE THE","2366 JUNCTION PL","2366",NULL,"JUNCTION","PL",NULL,"BOULDER","CO","80302","RESTAURANT MORE THAN 200 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2016-01-07","02G","No Bare Hand Contact","20","Critical","Out",119,"2366 JUNCTION PL
BOULDER, CO 80302"
"FA0003664","BAKERY SAVE A LOT","1750 MAIN ST","1750",NULL,"MAIN","ST",NULL,"LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2014-10-02","02C","Hands Washed As Needed","20","Critical","Out",36,"1750 MAIN ST
LONGMONT, CO 80501
(40.190762, -105.102339)"
"FA0004522","CARMENS SALSA (MOBILE PRE-PKG)","5660 SIOUX DR","5660",NULL,"SIOUX","DR",NULL,"BOULDER","CO","80303","MOBILE UNIT PREPACKAGED","PRE PACKAGED","REGULAR INSPECTION","2014-04-07","02E","Smoking Eating Drinking","10","Critical","Out",12,"5660 SIOUX DR
BOULDER, CO 80303
(39.993081, -105.224319)"
"FA0000976","EVEREST RESTAURANT","2130 MAIN ST UNIT 15","2130",NULL,"MAIN","ST","15","LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","FOLLOW-UP INSPECTION","2013-11-22","10A","Food-Contact Surfaces Construction","2","Non-Critical","Out",4,"2130 MAIN ST UNIT 15
LONGMONT, CO 80501
(40.196791, -105.102409)"
"FA0004837","BOULDER DEPOT ROADHOUSE THE","2366 JUNCTION PL","2366",NULL,"JUNCTION","PL",NULL,"BOULDER","CO","80302","RESTAURANT MORE THAN 200 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2016-01-07","05C","Backflow Back Siphonage","10","Critical","Out",119,"2366 JUNCTION PL
BOULDER, CO 80302"
